coid,mdate,tcri,scr,xcdt,industry,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio
2705,2022-12-01,9,133.0,,27,-0.073412435,-0.029486819,0.021859723,0.68841354,0.309150682
2705,2023-12-01,9,205.0,,27,-0.043394606,-0.036181823,0.044306668,0.691438891,0.426093692
2705,2024-12-01,9,254.0,,27,-0.029397129,-0.030681487,0.048164435,0.684976483,0.523972268
2706,2020-12-01,6,481.0,,27,0.230089238,0.303406929,0.090441974,0.139667948,18.3457631
2706,2023-12-01,6,502.0,,27,0.240339418,0.310382754,0.123616133,0.133398961,17.31768048
2712,2014-12-01,7,480.0,,27,-0.104156684,0.098027484,0.588319943,0.178996859,0.303124935
2712,2015-12-01,7,467.0,,27,-0.095517935,0.090817143,0.421627673,0.164006958,0.321030995
2712,2016-12-01,7,419.0,,27,-0.091398496,0.074512106,0.371537413,0.164754626,0.367216643
2712,2017-12-01,7,296.0,,27,-0.099069261,0.052945305,0.245394723,0.157154143,0.279765133
2712,2018-12-01,7,253.0,,27,-0.118494485,0.023424226,-0.008206397,0.181082923,0.2850774
2712,2019-12-01,7,299.0,,27,-0.108063103,0.012578178,0.1295918,0.205923712,0.447155978
2712,2020-12-01,7,555.0,,27,-0.02520671,0.077590351,0.927154811,0.146814421,0.818829621
2712,2021-12-01,7,298.0,,27,-0.079798522,0.023150243,0.125261122,0.177677911,0.460769962
2712,2022-12-01,7,358.0,,27,-0.065793745,0.032271598,0.147787007,0.343052633,0.625155536
2712,2023-12-01,7,377.0,,27,-0.069548426,0.055255755,0.242370914,0.30009544,0.509180239
2712,2024-12-01,8,197.0,,27,-0.118186814,-0.051103942,-0.085083272,0.410712805,0.415009358
2722,2014-12-01,6,619.0,,27,-0.032123987,0.248643733,1.331560672,0.126546629,0.732148126
2722,2015-12-01,6,607.0,,27,0.001514599,0.263506549,1.111274606,0.120986562,1.013142603
2722,2016-12-01,6,573.0,,27,-0.031206337,0.2628829,1.023027622,0.113074415,0.708673315
2722,2017-12-01,6,517.0,,27,-0.017781869,0.234894502,0.422390173,0.16996284,0.835439813
2722,2018-12-01,6,314.0,,27,-0.058026667,0.170204381,0.165332181,0.270060831,0.666867322
2722,2019-12-01,6,346.0,,27,-0.053848221,0.177124578,0.277562932,0.270674909,0.669535777
2722,2020-12-01,6,457.0,,27,-0.006727867,0.199233313,0.390177867,0.232603081,0.958201626
2722,2021-12-01,6,363.0,,27,0.027752433,0.176729884,0.214888281,0.252864202,1.174294909
2722,2022-12-01,6,558.0,,27,0.035257691,0.217645068,0.39777899,0.26450159,1.208448182
2722,2023-12-01,6,452.0,,27,0.04326907,0.181047916,0.174460245,0.265347245,1.302834045
2722,2024-12-01,6,365.0,,27,0.095785708,0.13564671,0.032908741,0.246242418,1.737266684
2727,2020-12-01,5,589.0,,27,-0.017830539,0.083669033,0.257922518,0.691596254,0.961578752
2727,2021-12-01,5,505.0,,27,-0.064911733,0.050555576,0.217050761,0.750265118,0.877439635
2727,2022-12-01,5,578.0,,27,-0.031255674,0.075441034,0.259722871,0.750489677,0.941888244
2731,2014-12-01,5,666.0,,27,0.351975816,0.122623257,0.222731593,0.545939845,1.663535983
2731,2020-12-01,7,316.0,,27,0.321761763,0.015364895,-0.33326999,0.715861528,2.138174209
2731,2021-12-01,7,267.0,,27,0.323319119,-0.068672867,-0.083845463,0.697417319,1.977516352
2731,2022-12-01,7,130.0,,27,0.106845746,-0.095155118,0.045962805,0.775820372,1.194317822
2739,2014-12-01,5,532.0,,27,-0.208248546,0.083531312,0.343321385,0.574719595,0.578394112
2739,2015-12-01,5,571.0,,27,-0.160366355,0.128448293,0.297402731,0.547063126,0.666903766
2739,2016-12-01,5,572.0,,27,0.036929901,0.116701787,0.333315849,0.453765251,1.092458466
2739,2017-12-01,5,423.0,,27,-0.133558164,0.083030116,0.20325918,0.484231325,0.689125868
2739,2018-12-01,5,429.0,,27,-0.181891681,0.084734379,0.238580495,0.491283441,0.585895074
2739,2019-12-01,6,524.0,,27,-0.051022174,0.020991755,0.076398264,0.879647126,0.5881381
2739,2020-12-01,7,295.0,,27,-0.067402295,-0.007549674,0.061047037,0.897352253,0.5091606
2739,2021-12-01,8,104.0,,27,-0.1046855,-0.058689891,0.025622654,0.941173199,0.39089751
2739,2022-12-01,8,157.0,,27,-0.111802479,-0.064809473,0.052960342,0.949918553,0.359246169
2739,2023-12-01,5,629.0,,27,-0.08594335,-0.035860647,0.116554864,0.91294723,0.513509381
2739,2024-12-01,5,596.0,,27,-0.079050222,0.005087431,0.131404195,0.880412649,0.584269023
2748,2015-12-01,6,469.0,成立未滿四年,27,-0.278134468,0.101633378,0.266728712,0.588748174,0.182989855
2748,2016-12-01,6,561.0,,27,-0.108654678,0.126521235,0.396056083,0.407850572,0.431464631
2748,2017-12-01,6,585.0,,27,-0.121757001,0.163098949,0.522983316,0.363446366,0.407572348
2748,2018-12-01,6,521.0,,27,-0.091575153,0.117133111,0.234779408,0.554604529,0.543780506
2748,2019-12-01,6,471.0,,27,-0.12983546,0.076983364,0.213507325,0.709335232,0.295608728
2748,2020-12-01,6,359.0,,27,-0.267745472,0.0666225,0.136313499,0.688872046,0.244454539
2748,2021-12-01,7,383.0,,27,0.141166873,0.037469584,0.093926501,0.635910127,1.960317938
2748,2022-12-01,6,536.0,,27,0.075447988,0.077642417,0.220593645,0.58487531,1.258394876
2748,2023-12-01,5,547.0,,27,0.248003685,0.106217593,0.048697991,0.431379082,2.458952598
2748,2024-12-01,5,554.0,,27,0.275653804,0.129457497,0.238853087,0.411531415,2.673660291
2753,2018-12-01,5,730.0,上市前,27,0.14647162,0.397161902,0.814890816,0.353007346,1.516874959
2753,2019-12-01,5,696.0,上市前,27,-0.031051243,0.293670016,0.57778287,0.523821938,0.906539737
2901,2014-12-01,5,549.0,,29,0.319076076,0.129954287,0.307902919,0.130646452,8.722499389
2901,2015-12-01,5,556.0,,29,0.338594977,0.136334308,0.432420064,0.133133175,8.665264776
2901,2016-12-01,5,531.0,,29,0.312162647,0.13372826,0.298521501,0.123135128,7.828155556
2901,2017-12-01,5,542.0,,29,0.335519212,0.137091802,0.405129239,0.12931407,7.543129741
2901,2018-12-01,5,537.0,,29,0.347469621,0.138488944,0.350351132,0.129323029,7.665585786
2901,2019-12-01,5,539.0,,29,0.365654626,0.143653834,0.361594372,0.120785981,8.40070749
2901,2020-12-01,6,449.0,,29,0.368408969,0.129189879,0.26676815,0.129565122,8.638844032
2901,2021-12-01,6,386.0,,29,0.366810726,0.122648074,0.13167033,0.128098238,7.956465375
2901,2022-12-01,6,433.0,,29,0.380567645,0.133392086,0.344807322,0.128392096,7.789643723
2901,2023-12-01,6,523.0,,29,0.401686844,0.144569546,0.364681185,0.130757056,7.444162839
2901,2024-12-01,6,530.0,,29,0.424406268,0.148924778,0.338522679,0.123750664,8.921621972
2904,2016-12-01,6,645.0,,29,0.30768882,0.201311356,0.71010702,0.200173501,2.735111639
2904,2017-12-01,6,583.0,,29,0.09930905,0.19722074,0.709150413,0.219708192,1.734070269
2904,2018-12-01,6,578.0,,29,0.045830631,0.221982144,0.732594074,0.230332654,1.298619941
2904,2019-12-01,6,567.0,,29,-0.009364492,0.21855229,0.706083838,0.295829521,0.944810901
2904,2020-12-01,6,548.0,,29,-0.086582159,0.217600676,0.537295485,0.366043804,0.610572619
2904,2021-12-01,6,450.0,,29,-0.064651356,0.174999389,0.358375929,0.411499988,0.66795003
2904,2022-12-01,6,425.0,,29,-0.08943012,0.154171256,0.264081481,0.458623303,0.577598788
2904,2023-12-01,6,430.0,,29,-0.01824054,0.182820392,0.337252584,0.371262915,0.83118978
2904,2024-12-01,6,552.0,,29,0.045610043,0.210270751,0.415336668,0.347316656,1.506783629
2905,2014-12-01,5,738.0,,29,0.160492471,0.006687299,0.091143473,0.966058102,8.49621826
2905,2015-12-01,5,743.0,,29,0.174983374,0.007337073,0.057753216,0.96737481,14.36542823
2905,2016-12-01,5,748.0,,29,0.140268936,0.008068307,0.100656677,0.965356013,10.74705623
2905,2017-12-01,5,735.0,,29,0.128985938,0.00784204,0.0991978,0.96190916,10.7292812
2905,2018-12-01,5,683.0,,29,0.127111186,0.005673508,0.018232524,0.975222606,12.37387433
2905,2019-12-01,5,769.0,,29,0.133789945,0.009831701,0.076954227,0.962962495,12.31644228
2905,2020-12-01,5,710.0,,29,0.162211148,0.008878774,0.063214682,0.96571412,14.89601821
2905,2021-12-01,5,694.0,,29,0.124454607,0.009106522,0.048195854,0.96690662,12.44033531
2905,2022-12-01,5,379.0,,29,0.084907032,0.00417913,-0.04429315,0.978685714,9.683884551
2905,2023-12-01,5,412.0,,29,0.089931139,0.001982934,-0.02521921,0.968881884,8.638857621
2905,2024-12-01,5,721.0,,29,0.063381881,0.00295547,-0.023951464,0.969731404,6.132313601
2906,2014-12-01,5,546.0,,29,0.510285701,0.22260422,0.296082034,0.306325375,3.121338107
2906,2015-12-01,5,557.0,,29,0.442485709,0.200594901,0.192457596,0.344588002,2.489022819
2906,2016-12-01,5,527.0,,29,0.233848862,0.120156518,0.035109971,0.330150566,1.784369122
2906,2017-12-01,5,504.0,,29,0.240890413,0.126169169,0.160200016,0.286791924,1.950599208
2906,2018-12-01,5,459.0,,29,0.153555911,0.123024368,0.077146196,0.343816593,1.491599479
2906,2019-12-01,5,481.0,,29,0.172090224,0.100494223,0.091707463,0.420756528,1.618781281
2906,2020-12-01,5,470.0,,29,0.137333502,0.0991511,0.159776873,0.411042195,1.483719323
2906,2021-12-01,5,487.0,,29,0.113286423,0.091294583,-0.016764687,0.443094764,1.330970296
2906,2022-12-01,5,534.0,,29,0.127942992,0.095928901,0.207563665,0.449187646,1.427938033
2906,2023-12-01,5,512.0,,29,0.168784925,0.089785643,0.114627006,0.430311575,1.704546882
2906,2024-12-01,5,478.0,,29,0.083427865,0.080820524,0.101180141,0.477007141,1.265855862
2908,2014-12-01,5,549.0,,29,0.073292162,0.06955703,0.009996884,0.704626983,1.160675804
2908,2015-12-01,5,558.0,,29,0.036895651,0.066777121,0.086963712,0.705126038,1.076865597
2908,2016-12-01,5,598.0,,29,0.075369023,0.074306858,0.166507455,0.695020269,1.1695659
2908,2017-12-01,5,610.0,,29,0.070842178,0.090240377,0.022380181,0.664560434,1.158373859
2908,2018-12-01,5,548.0,,29,0.050385647,0.070483524,0.053005469,0.714844273,1.108683742
2908,2019-12-01,5,442.0,,29,0.04382877,0.043596653,0.076681718,0.819580221,1.129899455
2908,2020-12-01,5,543.0,,29,0.018453655,0.062341108,0.159100104,0.819870549,1.044648918
2908,2021-12-01,5,547.0,,29,0.043012115,0.067600572,0.047185632,0.818349879,1.103552466
2908,2022-12-01,6,397.0,,29,0.071619661,0.063230864,-0.001786044,0.817363417,1.19382845
2908,2023-12-01,6,434.0,,29,0.070776946,0.056344672,0.071258839,0.814330827,1.196419251
2908,2024-12-01,6,435.0,,29,0.113024093,0.058697522,0.08364563,0.788292151,1.30265367
2910,2014-12-01,5,272.0,,29,-0.126341586,0.189350364,0.145721309,0.574683555,0.693882821
2910,2015-12-01,6,152.0,,29,-0.052227035,0.169412681,0.032002787,0.601583293,0.836939423
2910,2016-12-01,6,104.0,,29,-0.189814565,0.17287378,0.004102545,0.597180172,0.611863441
2910,2017-12-01,6,57.0,,29,0.013683328,0.154406918,-0.022904646,0.619695802,1.047561523
2910,2018-12-01,6,107.0,,29,-0.070418804,0.171561315,0.068762432,0.65875689,0.790911604
2910,2019-12-01,7,135.0,,29,-0.021140999,0.197374674,0.101777185,0.622866535,0.917775924
2910,2020-12-01,7,168.0,,29,0.001656156,0.181551918,0.04346948,0.622499091,1.006947553
2910,2021-12-01,7,207.0,,29,0.028559134,0.19257781,0.072524993,0.601917428,1.140857103
2910,2022-12-01,7,247.0,,29,-0.013556161,0.189176716,0.167557478,0.581138406,0.935009423
2910,2023-12-01,7,296.0,,29,0.026731886,0.145596383,0.095134134,0.536949693,1.160303789
2910,2024-12-01,7,274.0,,29,0.032628178,0.169895687,0.130859232,0.544053705,1.273441406
2911,2014-12-01,6,325.0,,29,0.266386093,0.017927841,0.072288362,0.57924428,1.809876937
2911,2015-12-01,6,265.0,,29,0.153937755,0.0062824,-0.010750549,0.591061835,1.342955389
2911,2016-12-01,7,274.0,,29,0.19098639,0.005946745,0.085005531,0.567362847,1.464794804
2911,2017-12-01,7,289.0,,29,0.306430849,0.068934673,0.138776058,0.471278824,1.840295196
2911,2018-12-01,7,282.0,,29,0.245413591,0.046845811,-0.173427078,0.449763462,1.63883032
2911,2019-12-01,7,188.0,,29,0.127985848,-0.016939776,0.042622488,0.531809202,1.338076598
2911,2020-12-01,7,185.0,,29,0.076418191,-0.088711343,0.1389891,0.550637321,1.191466022
2911,2021-12-01,8,145.0,,29,0.106605376,-0.122785715,0.006645381,0.641872517,1.234716821
2911,2022-12-01,8,-3.0,,29,-0.006976329,-0.111559633,-0.085943504,0.68881879,0.985781075
2911,2023-12-01,9,-139.0,,29,-0.051492461,-0.131081546,0.005410811,0.767025915,0.904572001
2911,2024-12-01,D,-748.0,,29,-0.100613773,-0.145258046,-0.017975092,0.868103698,0.839227363
2913,2014-12-01,8,383.0,,29,0.098965627,0.279475191,0.014855497,0.304409463,3.62359013
2913,2015-12-01,7,266.0,,29,0.076951248,0.245654471,0.008932452,0.373132592,4.272399313
2913,2016-12-01,7,28.0,,29,0.043992217,0.256386788,-0.012733667,0.341110881,1.944423891
2913,2017-12-01,7,352.0,,29,0.007463399,0.274195261,0.23402628,0.310480945,1.199172717
2913,2018-12-01,7,38.0,,29,0.024881863,0.249877824,-0.016164643,0.336850429,2.214373453
2913,2019-12-01,7,13.0,,29,0.020103568,0.231958558,-0.038427933,0.359089304,1.79940311
2913,2020-12-01,7,8.0,,29,0.007048074,0.226657399,-0.015644889,0.370791181,1.176615711
2913,2021-12-01,7,53.0,,29,0.035380264,0.188451022,-0.014738343,0.394716778,3.303379565
2913,2022-12-01,8,13.0,,29,0.013015838,0.134523868,-0.009207069,0.405679204,1.284077016
2913,2023-12-01,8,28.0,,29,0.033653688,0.123175712,-0.00494939,0.411250099,2.537179045
2913,2024-12-01,8,0.0,,29,0.021342191,0.116315773,0.015693472,0.413740918,1.664446486
2915,2014-12-01,6,551.0,,29,0.069367876,0.294007122,-0.020138421,0.299848903,2.343468203
2915,2015-12-01,6,440.0,,29,-0.015212567,0.311172346,-0.102108282,0.413195244,0.86356034
2915,2016-12-01,6,488.0,,29,0.030305612,0.411216214,-0.014747938,0.436906857,1.367784221
2915,2017-12-01,6,607.0,,29,0.150974719,0.447234996,-0.012986094,0.478795991,1.931706924
2915,2018-12-01,6,584.0,,29,0.227797461,0.629893419,-0.108346707,0.480054383,4.345660205
2915,2019-12-01,6,391.0,,29,0.172937391,0.354413092,-0.047919241,0.289085069,7.284312224
2915,2020-12-01,6,289.0,,29,0.086292479,0.305506332,-0.011575977,0.247706432,2.544904698
2915,2021-12-01,6,401.0,,29,0.053285564,0.44864284,-0.049497301,0.238843744,2.331768321
2915,2022-12-01,7,391.0,,29,0.041735282,0.806596883,-0.040056097,0.194289797,1.690986161
2915,2023-12-01,7,407.0,,29,0.052826252,0.754147043,-0.014349155,0.154651161,4.261401238
2915,2024-12-01,6,522.0,,29,0.029260554,0.833310203,-0.033241457,0.108569039,2.992157347
2945,2018-12-01,6,553.0,,29,-0.117197648,0.055288673,0.230061837,0.630679923,0.80122682
2945,2019-12-01,6,402.0,,29,-0.107131278,0.012724613,0.002140709,0.765475749,0.78969574
2945,2020-12-01,6,512.0,,29,-0.088534434,0.040755325,0.248329507,0.741073001,0.818909996
2945,2021-12-01,6,548.0,,29,0.031144818,0.040591355,0.353983262,0.659756221,1.073527409
2945,2022-12-01,6,446.0,,29,0.026138233,0.020687428,0.175830211,0.676303433,1.0595395
2945,2023-12-01,6,484.0,,29,0.044830291,0.028755134,0.263782952,0.678211516,1.103553694
2945,2024-12-01,6,480.0,,29,-0.006129202,0.035141476,0.129365769,0.681205911,0.984970383
3002,2014-12-01,6,405.0,,30,0.734885224,0.163283767,0.110270914,0.2034577,12.22758197
3002,2015-12-01,6,400.0,,30,0.745285818,0.141846055,0.150941889,0.20175415,14.37296597
3002,2016-12-01,6,431.0,,30,0.757072553,0.160642901,0.06087627,0.203394334,15.33449003
3002,2017-12-01,6,381.0,,30,0.707558098,0.151797468,0.222487191,0.239622002,8.230560589
3002,2018-12-01,6,337.0,,30,0.725526213,0.123936071,0.006771533,0.253906767,9.684964934
3002,2019-12-01,6,341.0,,30,0.731122505,0.151010104,0.056948228,0.267008305,8.440902227
3002,2020-12-01,6,355.0,,30,0.740526267,0.157794133,0.12955527,0.274492614,8.649667732
3002,2021-12-01,6,283.0,,30,0.741563925,0.159323675,-0.096306607,0.27948559,8.856937653
3002,2022-12-01,6,319.0,,30,0.764558445,0.162470781,-0.051963121,0.258523572,10.29519647
3002,2023-12-01,6,286.0,,30,0.775953864,0.16067463,0.138095941,0.252877573,10.71797147
3002,2024-12-01,6,270.0,,30,0.775431811,0.137454588,-0.147833343,0.249572538,9.698727304
3003,2014-12-01,5,558.0,,30,0.606521765,0.344979766,0.250577457,0.219280089,5.413334422
3003,2015-12-01,5,555.0,,30,0.530279376,0.350528925,0.51054744,0.23916529,4.206750783
3003,2016-12-01,5,563.0,,30,0.549146548,0.364656304,0.393014715,0.267753701,3.89798803
3003,2017-12-01,5,578.0,,30,0.564690947,0.399982867,0.435857348,0.262066355,4.189685349
3003,2018-12-01,5,559.0,,30,0.550749457,0.442488131,0.14485292,0.279963029,3.788557719
3003,2019-12-01,5,536.0,,30,0.531231023,0.472961374,0.408518674,0.294810939,3.458218537
3003,2020-12-01,5,524.0,,30,0.517168928,0.4845619,0.224896431,0.295463963,3.290580409
3003,2021-12-01,5,624.0,,30,0.518599593,0.486113885,0.020603666,0.33817228,3.00333307
3003,2022-12-01,5,628.0,,30,0.616359323,0.571058634,0.710211912,0.240119643,5.068078021
3003,2023-12-01,5,550.0,,30,0.613302488,0.590667771,0.364474381,0.225322088,5.463198154
3003,2024-12-01,5,533.0,,30,0.624239662,0.602931631,0.068587477,0.218690237,5.080301239
3004,2014-12-01,6,251.0,,30,0.012199672,0.093337277,0.173451354,0.679553273,1.040343798
3004,2015-12-01,5,579.0,,30,0.051084621,0.192157493,0.176083605,0.442286625,1.185975127
3004,2016-12-01,5,451.0,,30,0.037860965,0.15466355,0.100948796,0.618955846,1.196769508
3004,2017-12-01,5,392.0,,30,0.03603295,0.173480239,0.106494905,0.611544805,1.182471649
3004,2018-12-01,5,430.0,,30,0.060371087,0.19074072,0.100868263,0.626783419,1.263680362
3004,2019-12-01,5,480.0,,30,0.063013542,0.219369688,0.172377436,0.615597883,1.277087147
3004,2020-12-01,7,277.0,,30,0.101622444,0.230792043,0.20913012,0.573342763,1.843926743
3004,2021-12-01,7,124.0,,30,0.09955392,0.206961101,0.029052019,0.587944382,1.634779505
3004,2022-12-01,7,308.0,,30,0.10204145,0.22861905,0.095562766,0.574176578,1.434335584
3004,2023-12-01,7,414.0,,30,0.155342458,0.255642708,0.080209272,0.541109938,1.615975244
3006,2014-12-01,5,661.0,,30,0.511309437,0.357486894,0.334942974,0.374801172,2.394471219
3006,2015-12-01,5,515.0,,30,0.588445067,0.423896862,-0.787768025,0.226748065,3.650503324
3006,2016-12-01,5,484.0,,30,0.597922395,0.434057119,0.483157186,0.253140288,3.397171571
3006,2017-12-01,5,580.0,,30,0.632946636,0.481969322,0.388507888,0.254424002,3.523284128
3006,2018-12-01,5,571.0,,30,0.602059205,0.444734109,-0.19603734,0.295925908,3.056916738
3006,2019-12-01,5,536.0,,30,0.617455574,0.443250874,0.589073371,0.299565376,3.138549114
3006,2020-12-01,5,627.0,,30,0.544284584,0.418211113,0.093069585,0.374687278,2.487732115
3006,2021-12-01,5,920.0,,30,0.511146824,0.486220968,1.093929401,0.374446661,2.385200942
3006,2022-12-01,5,571.0,,30,0.383243428,0.435545525,-0.425748502,0.420154459,2.008993276
3006,2023-12-01,5,249.0,,30,0.407269518,0.378710365,0.022859521,0.451844124,2.192265074
3006,2024-12-01,5,447.0,,30,0.556851491,0.406764784,0.014836161,0.417854684,2.951842485
3011,2014-12-01,7,373.0,,30,0.330409582,0.041003063,0.109688245,0.33298957,2.113973828
3011,2015-12-01,7,373.0,,30,0.301856802,-0.006254759,0.031210348,0.364789498,1.898836729
3011,2016-12-01,7,382.0,,30,0.338649751,-0.005726445,0.280606991,0.344716067,2.101675343
3011,2017-12-01,7,293.0,,30,0.33721585,-0.063474462,-0.065137982,0.333944367,2.144623548
3011,2018-12-01,7,308.0,,30,0.29795715,-0.068616299,-0.136288715,0.407782723,1.795989751
3011,2019-12-01,7,314.0,,30,0.283768817,-0.12312817,0.036715796,0.407990986,1.814064455
3011,2020-12-01,7,281.0,,30,0.239913245,-0.16875772,0.012568167,0.474278844,1.577655691
3011,2021-12-01,7,292.0,,30,0.284530801,-0.117979107,-0.159574273,0.506070412,1.629889907
3011,2022-12-01,7,364.0,,30,0.361933871,-0.150644254,0.170389537,0.392060457,2.107684562
3011,2023-12-01,7,269.0,,30,0.140697976,0.03385369,-0.019437459,0.379007161,1.444819411
3011,2024-12-01,7,217.0,,30,-0.033158541,0.017037891,-0.110208348,0.462003222,0.912457655
3013,2014-12-01,6,435.0,,30,0.20962785,0.111523411,0.104068589,0.358294964,1.740395958
3013,2015-12-01,6,450.0,,30,0.25461803,0.125197891,0.273551038,0.350382451,1.962338421
3013,2016-12-01,6,564.0,,30,0.273916146,0.128198979,0.466402362,0.376763613,1.867755452
3013,2017-12-01,6,543.0,,30,0.259804351,0.145841473,0.198942066,0.42215699,1.69530889
3013,2018-12-01,6,461.0,,30,0.247551458,0.133925266,0.014136706,0.490345639,1.57165054
3013,2019-12-01,6,468.0,,30,0.272725302,0.14923071,0.08373186,0.492077198,1.639620873
3013,2020-12-01,6,442.0,,30,0.259389179,0.148506488,0.190752983,0.504364087,1.689549582
3013,2021-12-01,7,210.0,,30,0.079353824,0.079794761,0.011373452,0.689162304,1.173647297
3013,2022-12-01,7,456.0,,30,0.200771537,0.112034223,0.285516303,0.575041744,1.523680668
3013,2023-12-01,7,520.0,,30,0.208500346,0.151773986,0.422713424,0.500481743,1.566769929
3013,2024-12-01,5,667.0,,30,0.241931031,0.189274003,0.117727493,0.487316804,1.597905323
3014,2014-12-01,5,634.0,,30,0.631939756,0.103406523,0.484268567,0.191394712,4.759617194
3014,2015-12-01,5,603.0,,30,0.629872704,0.108791503,0.319074084,0.198843944,4.550152451
3014,2016-12-01,5,615.0,,30,0.608277544,0.11652784,0.520496152,0.193744044,4.575445776
3014,2017-12-01,5,629.0,,30,0.550833696,0.116210472,0.666266615,0.212172863,3.925349389
3014,2018-12-01,5,643.0,,30,0.4973656,0.174961911,0.521760103,0.217846459,3.574424337
3014,2019-12-01,5,676.0,,30,0.464419583,0.197162598,0.73329668,0.246744258,3.210605602
3014,2020-12-01,5,763.0,,30,0.439959893,0.236533231,0.102828709,0.258684687,2.921091633
3014,2021-12-01,5,808.0,,30,0.4096852,0.275584128,0.431723976,0.275280173,2.629464475
3014,2022-12-01,5,701.0,,30,0.483524331,0.347797364,0.995400075,0.193422657,3.938179403
3014,2023-12-01,5,809.0,,30,0.469613772,0.375737181,1.365502607,0.217663467,3.404500433
3014,2024-12-01,5,788.0,,30,0.498838951,0.410764861,0.66771903,0.235564653,3.292167568
3016,2014-12-01,6,383.0,,30,0.391752483,0.01303324,1.07982776,0.119634777,4.518128297
3016,2015-12-01,6,366.0,,30,0.279874079,0.000322496,0.177818824,0.351782947,1.920033736
3016,2016-12-01,6,404.0,,30,0.328942685,0.001233528,0.684482088,0.226806432,2.791609679
3016,2017-12-01,6,511.0,,30,0.351626173,0.037040501,0.131400326,0.267366152,2.477794264
3016,2018-12-01,6,603.0,,30,0.239399956,0.077363284,0.30599731,0.325067062,1.876436425
3016,2019-12-01,6,415.0,,30,0.313660961,0.033149077,0.179274893,0.365731801,2.808101992
3016,2020-12-01,6,421.0,,30,0.369325683,0.024231573,0.258450281,0.321851379,2.997179049
3016,2021-12-01,6,577.0,,30,0.408120922,0.068538686,0.345633745,0.302932698,2.763146738
3016,2022-12-01,6,669.0,,30,0.483413046,0.104881615,0.489925425,0.308711325,3.553043314
3016,2023-12-01,6,474.0,,30,0.478929346,0.058568969,0.289160779,0.281084107,4.125042506
3018,2014-12-01,7,460.0,,30,0.51900125,0.046920678,0.020097196,0.488756994,2.735065933
3018,2015-12-01,7,213.0,,30,0.40831584,-0.01536718,-0.441052667,0.577717198,1.97609933
3018,2016-12-01,7,245.0,,30,0.323159708,0.009094046,-0.095611309,0.587449305,1.590850228
3018,2017-12-01,7,311.0,,30,0.407955988,0.035822047,0.220589004,0.468086642,2.068347807
3018,2018-12-01,7,196.0,,30,0.251435977,-0.076832643,-0.146959593,0.530279908,1.512302666
3018,2019-12-01,8,147.0,,30,0.100817439,-0.137123642,0.167727898,0.606000883,1.175466168
3018,2020-12-01,8,300.0,,30,0.076132362,-0.118264089,0.138080328,0.699258788,1.127968396
3018,2021-12-01,D,-130.0,,30,0.172586643,-0.331635098,-0.141646168,0.822390193,1.315662032
3018,2022-12-01,C,-430.0,,30,-0.145787707,-0.684813292,-0.179410095,0.874633799,0.823659402
3018,2023-12-01,9,-723.0,,30,0.052702113,-0.363920363,-0.276038188,0.87049287,1.078700477
3018,2024-12-01,9,154.0,,30,0.173694138,-0.271934092,-0.01083562,0.571853774,1.412002838
3019,2014-12-01,5,557.0,,30,0.391982728,0.093107961,0.056799388,0.29967466,2.424689739
3019,2015-12-01,5,578.0,,30,0.473608243,0.099016779,0.393517162,0.26274519,3.024866987
3019,2016-12-01,5,672.0,,30,0.48882842,0.115965715,0.615040982,0.258680902,2.989956385
3019,2017-12-01,5,695.0,,30,0.529386677,0.135731816,0.450917122,0.251666605,3.185581487
3021,2014-12-01,7,426.0,,30,0.408622516,0.06757053,0.100976544,0.324394201,2.388591504
3021,2015-12-01,7,404.0,,30,0.361646229,0.064825332,0.069020661,0.413857512,1.918874952
3021,2016-12-01,6,479.0,,30,0.389365812,0.123871709,0.346166245,0.407483895,1.992582097
3021,2017-12-01,6,474.0,,30,0.379438472,0.134464762,0.038948463,0.422205465,1.916890701
3021,2018-12-01,6,461.0,,30,0.341863584,0.144957792,0.116924943,0.468165369,1.733864459
3021,2019-12-01,6,477.0,,30,0.320708508,0.161619916,0.207653452,0.4982849,1.668570238
3021,2020-12-01,6,416.0,,30,0.252951315,0.164880764,0.047176811,0.537914494,1.483421513
3021,2021-12-01,6,448.0,,30,0.269787771,0.183963961,0.009991332,0.54523385,1.514671523
3021,2022-12-01,6,512.0,,30,0.316281829,0.207509575,0.099159429,0.517652849,1.648606127
3021,2023-12-01,6,467.0,,30,0.349694411,0.236415131,0.324890099,0.478489149,1.769645332
3021,2024-12-01,6,429.0,,30,0.360501912,0.226447764,0.138378046,0.472095024,1.80714874
3024,2014-12-01,6,365.0,,30,0.130995963,-0.061176871,-0.036795227,0.487867001,1.297381474
3024,2015-12-01,7,268.0,,30,0.00149783,-0.137739941,0.012803719,0.574627771,1.003068526
3024,2016-12-01,7,260.0,,30,0.098341684,0.030678031,-0.351277078,0.433673685,1.282448273
3024,2017-12-01,7,371.0,,30,0.000959513,0.045860366,0.170117694,0.366024531,1.003229
3024,2018-12-01,7,347.0,,30,0.135777016,0.087092525,0.015098474,0.328462354,1.512050819
3024,2019-12-01,7,348.0,,30,0.116867707,0.082743651,0.228262078,0.298501826,1.502284115
3024,2020-12-01,7,369.0,,30,0.137855473,0.079387466,0.188448899,0.295301188,1.573270977
